cust_id,age,income_mo,city_tier,cibil,tenure_mo,credit_limit,monthly_spend,food_spend,travel_spend,shopping_spend,entertainment_spend,utilities_spend,txn_count,avg_txn_value,util_rate,payment_behavior,emi_conversion,reward_pts_mo,intl_txn_pct,missed_payments,autopay_enabled,cluster,persona
CC0000186,23,16329,Tier1,696,56,31000,15813,3804,3308,2961,1141,4599,11,1438,0.51,Full,0,681,0.016,0,1,1,Everyday User
CC0000187,49,46117,Tier1,691,7,89000,69754,14465,6914,8991,4292,20926,18,3875,0.784,Full,0,715,0.009,0,0,0,Everyday User
CC0000188,44,110636,Tier3,775,44,185000,141699,18039,17855,43067,10557,42510,9,15744,0.766,Minimum,0,676,0.101,1,0,3,Premium Shopper
CC0000189,58,37029,Tier2,829,59,99000,53621,6835,4144,13002,4222,16086,22,2437,0.542,Full,0,699,0.005,2,1,0,Everyday User
CC0000190,53,13954,Tier2,623,42,41000,36322,7630,6094,6530,3339,10897,14,2594,0.886,,0,679,0.003,0,1,0,Everyday User
CC0000191,54,36981,Tier2,756,75,92000,15559,1823,3202,4542,601,4668,14,1111,0.169,Full,0,701,0.02,0,1,1,Everyday User
CC0000192,22,17532,Tier1,837,18,46000,35533,6604,3522,8597,1589,10660,16,2221,0.772,Full,0,699,0.003,0,1,0,Everyday User
CC0000193,40,60972,Tier1,692,45,128000,104299,16225,11996,21248,15300,31290,15,6953,0.815,Partial,0,728,0.155,0,1,3,Premium Shopper
CC0000194,23,49758,Tier1,628,58,119000,62542,7840,14022,18488,8073,14118,11,5686,0.526,Full,0,685,0.045,0,0,0,Everyday User
CC0000195,47,32776,Tier1,764,26,106000,72567,12914,3694,19150,9039,21770,12,6047,0.685,Partial,0,705,0.027,0,1,0,Everyday User
CC0000196,53,29771,Tier2,615,13,96000,57762,17824,9719,12956,2677,14587,13,4443,0.602,Full,0,706,0.029,0,1,0,Everyday User
CC0000197,27,31973,Tier2,793,36,101000,30195,8711,4640,5382,924,9058,15,2013,0.299,Full,0,727,0.039,0,1,1,Everyday User
CC0000198,53,36496,Tier2,849,66,64000,35904,6505,6490,9086,3416,10407,23,1561,0.561,Minimum,0,741,0.01,1,1,0,Everyday User
CC0000199,25,22849,Tier1,674,33,79000,33234,4611,4680,10679,4809,8454,17,1955,0.421,Full,0,682,0.078,1,0,1,Everyday User
CC0000200,32,15793,Tier1,826,28,26000,18702,3255,1981,2404,2548,5611,17,1100,0.719,Partial,0,670,0.011,0,1,0,Everyday User
CC0000201,38,71914,Tier2,754,46,247000,194349,54279,27807,31886,26726,53651,18,10797,0.787,Partial,1,731,0.27,0,0,2,Premium Shopper
CC0000202,59,28818,Tier2,807,23,83000,48339,9079,5223,13150,3108,14502,15,3223,0.582,Partial,1,739,0.025,0,1,0,Everyday User
CC0000203,45,40144,Tier1,664,23,132000,64701,14842,4631,6730,9623,19410,17,3806,0.49,Partial,0,735,0.003,0,0,0,Everyday User
CC0000204,26,43095,Tier2,753,44,127000,85614,29187,7406,30351,10884,7786,15,5708,0.674,Full,0,706,0.237,0,1,4,Everyday User
CC0000205,55,44056,Tier1,726,39,135000,52582,12304,6951,10710,6935,15682,19,2767,0.389,Full,0,671,0.094,0,1,1,Everyday User
CC0000206,27,17957,Tier1,655,53,60000,32076,5867,4741,4891,2181,9623,18,1782,0.535,Full,0,700,0.037,0,0,1,Everyday User
CC0000207,43,13286,Tier3,685,23,44000,10235,1027,1920,1814,308,3070,16,640,0.233,Full,0,675,0.028,0,1,1,Everyday User
CC0000208,32,25509,Tier1,750,53,52000,35819,7648,6440,9679,3564,8488,23,1557,0.689,Partial,1,656,0.085,0,1,0,Everyday User
CC0000209,37,46047,Tier3,631,72,161000,45289,12547,6258,7650,4350,13587,22,2059,0.281,,0,688,0.122,1,0,1,Everyday User
CC0000210,54,23464,Tier3,625,81,62000,39020,7318,7506,12514,4892,6789,18,2168,0.629,,0,711,0.043,1,1,0,Everyday User
CC0000211,30,29350,Tier2,620,23,97000,76772,16212,17149,9991,10535,22885,13,5906,0.791,Full,0,658,0.033,0,1,0,Everyday User
CC0000212,27,130142,Tier2,655,49,276000,65548,19256,8530,14478,9341,13942,14,4682,0.237,Full,0,673,0.023,0,1,1,Everyday User
CC0000213,37,12001,Tier3,730,41,27000,21546,6885,2673,2376,808,6464,21,1026,0.798,Partial,0,694,0.041,0,1,0,Everyday User
CC0000214,50,23086,Tier3,674,51,46000,32567,10056,8131,8555,1941,3885,14,2326,0.708,Full,0,694,0.113,0,1,0,Everyday User
CC0000215,24,113319,Tier2,799,28,371000,171169,35476,21009,19157,25660,51351,16,10698,0.461,Full,0,675,0.101,0,1,3,Premium Shopper
CC0000216,41,35357,Tier1,608,15,101000,58063,10151,12679,13858,4271,17103,16,3629,0.575,Partial,0,730,0.006,0,1,0,Everyday User
CC0000217,57,23775,Tier1,745,21,38000,15806,3807,2874,6173,490,2462,18,878,0.416,Full,0,717,0.043,0,1,1,Everyday User
CC0000218,40,73223,Tier1,684,6,156000,96093,19310,17397,17567,7695,28828,19,5058,0.616,,1,691,0.031,0,1,3,Premium Shopper
CC0000219,47,37539,Tier1,702,8,64000,25596,3371,4249,8464,3633,5879,16,1600,0.4,,0,651,0.102,1,0,1,Everyday User
CC0000220,24,29467,Tier1,757,33,68000,28264,6405,6406,4551,1493,8479,9,3140,0.416,,0,677,0.105,0,0,1,Everyday User
CC0000221,40,40759,Tier2,525,21,132000,103918,19672,7103,17727,14942,31175,15,6928,0.787,Full,0,692,0.056,0,0,3,Premium Shopper
CC0000222,41,24468,Tier2,560,74,57000,11153,1763,1384,4166,585,3256,13,858,0.196,Full,0,697,0.027,0,1,1,Everyday User
CC0000223,53,19722,Tier2,705,68,31000,14500,2186,1748,5079,625,4350,12,1208,0.468,Partial,1,671,0.015,0,0,1,Everyday User
CC0000224,28,33923,Tier1,694,9,73000,51351,14781,2869,11797,1769,15405,11,4668,0.703,Full,0,677,0.011,1,0,0,Everyday User
CC0000225,62,19799,Tier1,610,28,58000,14057,3319,1478,3820,1300,4140,18,781,0.242,,0,678,0.024,0,1,1,Everyday User
CC0000226,54,36549,Tier2,850,74,90000,58249,17814,12702,12047,8656,7030,19,3066,0.647,Full,0,717,0.021,1,0,0,Everyday User
CC0000227,61,44920,Tier2,628,38,134000,96822,33797,6629,37410,5810,13176,20,4841,0.723,Partial,0,728,0.046,0,0,3,Premium Shopper
CC0000228,60,60587,Tier2,672,83,181000,120824,40440,30124,28456,15849,6041,17,7107,0.668,Minimum,0,733,0.042,0,0,3,Premium Shopper
CC0000229,39,71450,Tier2,790,25,223000,136606,21714,22876,28648,11842,40982,14,9758,0.613,Full,0,750,0.124,0,0,3,Premium Shopper
CC0000230,61,28469,Tier3,662,21,88000,66223,20520,12910,22474,2665,7654,15,4415,0.753,Minimum,0,642,0.026,0,0,0,Everyday User
CC0000231,22,49004,Tier2,649,20,139000,90355,21850,20897,19526,10354,17729,14,6454,0.65,Minimum,0,675,0.007,0,1,3,Premium Shopper
CC0000232,32,48801,Tier2,737,16,130000,115946,30883,12920,24463,6687,34784,14,8282,0.892,Full,0,709,0.02,0,1,3,Premium Shopper
CC0000233,49,44209,Tier1,657,2,74000,17522,5144,2704,2383,840,5257,17,1031,0.237,Partial,0,730,0.056,2,1,1,Everyday User
CC0000234,46,27237,Tier3,737,47,51000,36057,4673,6708,7821,2400,10817,16,2254,0.707,Minimum,1,661,0.041,0,0,0,Everyday User
CC0000235,44,19598,Tier2,745,36,63000,15424,3274,3243,4488,568,3852,24,643,0.245,Partial,0,722,0.037,0,1,1,Everyday User
CC0000236,52,49080,Tier1,736,37,156000,125665,22249,23458,31619,17845,30495,17,7392,0.806,Full,0,685,0.026,0,1,3,Premium Shopper
CC0000237,51,13041,Tier3,792,11,33000,25998,8256,6326,5317,1568,4531,15,1733,0.788,Partial,0,699,0.041,0,0,0,Everyday User
CC0000238,63,30924,Tier2,682,7,96000,17498,3321,1759,6358,2508,3551,17,1029,0.182,Full,1,685,0.209,0,1,4,Everyday User
CC0000239,56,7846,Tier1,674,41,16000,5700,1960,1393,914,387,1047,12,475,0.356,Full,0,720,0.037,1,1,1,Everyday User
CC0000240,28,16288,Tier3,704,7,25000,4210,635,720,1519,184,1152,11,383,0.168,Full,1,727,0.033,0,0,1,Everyday User
CC0000241,37,21455,Tier2,511,53,49000,28628,6818,6581,6568,2862,5799,12,2386,0.584,Full,0,716,0.102,0,1,0,Everyday User
CC0000242,47,70125,Tier3,724,75,225000,170414,44558,14011,38362,21436,51124,18,9467,0.757,Minimum,0,668,0.062,0,0,3,Premium Shopper
CC0000243,23,54878,Tier3,686,63,87000,37859,10123,4674,12687,5635,4740,11,3442,0.435,,0,746,0.06,0,1,1,Everyday User
CC0000244,22,26047,Tier1,736,60,44000,28199,4675,2638,4499,2951,8460,14,2014,0.641,Partial,1,684,0.046,1,1,0,Everyday User
CC0000245,33,56253,Tier2,647,41,125000,74860,16220,13422,20101,3612,21505,20,3743,0.599,Partial,0,726,0.02,0,1,0,Everyday User
CC0000246,26,61857,Tier2,804,33,136000,41159,4181,2168,14024,3334,12348,23,1790,0.303,Partial,0,715,0.093,0,1,1,Everyday User
CC0000247,58,32978,Tier2,695,8,84000,26147,5961,2067,6456,1046,7844,14,1868,0.311,Full,0,704,0.007,0,0,1,Everyday User
CC0000248,53,15825,Tier1,768,72,40000,29689,4791,3932,9564,3564,7838,11,2699,0.742,Full,1,707,0.041,0,0,0,Everyday User
CC0000249,30,32056,Tier2,674,1,50000,18862,6458,2879,5399,1150,2975,20,943,0.377,Full,0,680,0.004,1,1,1,Everyday User
CC0000250,62,34244,Tier3,742,61,89000,59873,6838,8603,12647,8541,17962,20,2994,0.673,Full,0,699,0.017,0,0,0,Everyday User
CC0000251,56,17336,Tier3,601,32,30000,25171,4200,6096,4760,785,7551,15,1678,0.839,Minimum,0,671,0.172,0,1,4,Everyday User
CC0000252,40,45262,Tier1,556,3,132000,67795,22906,15657,10395,4599,14238,24,2825,0.514,Full,0,723,0.124,0,1,4,Everyday User
CC0000253,37,42954,Tier1,695,69,145000,73875,11692,15455,15448,7114,22162,15,4925,0.509,Full,0,748,0.053,0,1,0,Everyday User
CC0000254,24,47431,Tier2,708,44,166000,127604,20412,20039,30355,6188,38281,13,9816,0.769,Full,0,724,0.002,0,1,3,Premium Shopper
CC0000255,41,42931,Tier1,703,14,102000,55996,12330,8978,6203,7931,16799,17,3294,0.549,Minimum,0,729,0.055,1,1,0,Everyday User
CC0000256,45,56269,Tier2,689,50,157000,49940,11626,5211,12793,3669,14982,16,3121,0.318,Full,0,717,0.061,0,1,1,Everyday User
CC0000257,54,32611,Tier3,681,24,84000,14000,3127,2624,5067,1034,2147,13,1077,0.167,Partial,1,678,0.066,0,0,1,Everyday User
CC0000258,45,40989,Tier1,757,80,76000,12276,2977,2179,2398,953,3683,21,585,0.162,Full,0,676,0.042,0,1,1,Everyday User
CC0000259,32,28606,Tier2,834,77,70000,11088,3543,1550,3092,688,2216,17,652,0.158,Partial,0,694,0.001,0,1,1,Everyday User
CC0000260,29,25573,Tier2,891,53,87000,36090,10153,5176,5865,4656,10239,13,2776,0.415,Minimum,0,692,0.082,0,0,1,Everyday User
CC0000261,57,81060,Tier1,786,24,206000,162467,30726,33580,46540,13491,38130,10,16247,0.789,Minimum,1,637,0.014,0,1,2,Premium Shopper
CC0000262,59,10655,Tier1,549,9,33000,23191,5415,4351,5664,2982,4779,12,1933,0.703,Full,0,733,0.005,0,0,0,Everyday User
CC0000263,61,61455,Tier3,783,80,164000,107530,24681,6701,16953,8465,32259,17,6325,0.656,,1,683,0.002,0,1,3,Premium Shopper
CC0000264,41,25026,Tier1,782,44,62000,52252,8293,3889,19517,3185,15676,14,3732,0.843,Full,1,747,0.016,0,1,0,Everyday User
CC0000265,56,23155,Tier2,702,40,38000,22680,2658,5138,7381,3111,4392,13,1745,0.597,Full,0,702,0.09,0,0,0,Everyday User
CC0000266,46,42487,Tier1,774,15,144000,86558,26346,12344,30769,6259,10840,25,3462,0.601,Full,0,671,0.058,0,1,3,Premium Shopper
CC0000267,56,14857,Tier2,735,30,26000,14119,4696,2164,3173,1812,2274,16,882,0.543,Minimum,1,692,0.13,0,0,4,Everyday User
CC0000268,46,22256,Tier1,708,42,66000,19390,1979,3912,2102,1754,5817,10,1939,0.294,Minimum,0,677,0.112,0,1,1,Everyday User
CC0000269,50,21819,Tier1,727,13,46000,40431,4674,7676,5533,1456,12129,20,2022,0.879,Full,0,667,0.053,0,0,0,Everyday User
CC0000270,39,31798,Tier1,671,60,68000,59094,6664,6761,7275,7931,17728,13,4546,0.869,Minimum,1,669,0.159,0,0,4,Everyday User
CC0000271,39,22416,Tier1,581,21,57000,49830,15820,9274,8374,1964,14399,15,3322,0.874,Minimum,0,703,0.171,0,1,4,Everyday User
CC0000272,23,94909,Tier3,578,79,231000,49489,10995,10518,19173,6886,2474,9,5499,0.214,Partial,0,669,0.032,0,0,1,Everyday User
CC0000273,56,106746,Tier2,774,1,178000,83296,18710,19834,12650,11838,20264,15,5553,0.468,Partial,0,674,0.044,1,1,3,Premium Shopper
CC0000274,37,10795,Tier3,638,58,20000,9779,2043,1511,1204,1120,2934,8,1222,0.489,Partial,1,752,0.008,0,0,1,Everyday User
CC0000275,62,50342,Tier3,602,16,169000,81638,18598,15338,15862,9785,22055,12,6803,0.483,Minimum,0,725,0.137,0,1,3,Premium Shopper
CC0000276,57,60791,Tier1,601,29,143000,28227,3467,6381,7581,3278,7519,15,1882,0.197,Full,0,733,0.029,0,0,1,Everyday User
CC0000277,54,50302,Tier3,676,83,114000,46873,15388,7911,5645,3793,14062,16,2930,0.411,Partial,1,705,0.179,0,1,4,Everyday User
CC0000278,25,24468,Tier2,816,35,62000,28895,8017,6308,8627,2803,3141,15,1926,0.466,Partial,0,718,0.011,1,0,1,Everyday User
CC0000279,54,31368,Tier2,699,57,62000,41686,13899,8242,12353,5024,2169,18,2316,0.672,Full,0,667,0.077,0,0,0,Everyday User
CC0000280,35,23180,Tier3,609,27,39000,16867,1780,2040,3569,1694,5060,21,803,0.432,Full,0,702,0.225,1,1,4,Everyday User
CC0000281,42,28222,Tier1,813,60,93000,48638,13063,10294,6558,6772,11951,12,4053,0.523,Full,0,720,0.035,0,1,0,Everyday User
CC0000282,41,17571,Tier1,732,58,31000,26870,8112,3370,6194,3667,5528,19,1414,0.867,,0,750,0.128,1,1,4,Everyday User
CC0000283,29,33899,Tier1,685,7,94000,79604,24789,10683,14961,6463,22709,20,3980,0.847,Partial,0,732,0.197,0,1,4,Everyday User
CC0000284,28,14740,Tier3,743,76,43000,14317,2660,2873,2044,698,4295,19,754,0.333,Full,1,697,0.065,0,0,1,Everyday User
CC0000285,24,32206,Tier1,710,48,49000,42288,7555,7838,14268,4842,7786,11,3844,0.863,Full,0,655,0.04,0,1,0,Everyday User
CC0000286,38,17169,Tier3,659,40,51000,26890,8600,3090,7046,1284,6869,21,1280,0.527,Minimum,0,729,0.118,0,1,4,Everyday User
CC0000287,54,41113,Tier1,671,10,143000,73012,17436,5094,16070,3499,21904,11,6637,0.511,Minimum,1,674,0.165,0,1,4,Everyday User
CC0000288,33,24157,Tier2,623,22,77000,41713,9735,10141,8115,3793,9928,16,2607,0.542,Partial,0,773,0.01,0,0,0,Everyday User
CC0000289,43,43233,Tier2,677,33,99000,58296,8662,10231,8014,2939,17489,14,4164,0.589,Full,0,697,0.022,0,1,0,Everyday User
CC0000290,43,69491,Tier3,775,76,106000,33715,3771,7243,12203,1940,8558,17,1983,0.318,Minimum,0,680,0.147,0,0,4,Everyday User
CC0000291,51,94246,Tier1,773,63,313000,240118,65904,12647,75003,9107,72035,15,16008,0.767,,0,693,0.039,1,0,2,Premium Shopper
CC0000292,59,7968,Tier1,697,21,25000,6128,706,491,2397,306,1838,17,360,0.245,Full,0,733,0.065,0,0,1,Everyday User
CC0000293,59,22015,Tier3,698,38,74000,35519,6687,4455,12672,1684,10021,20,1776,0.48,Full,0,634,0.17,0,0,4,Everyday User
CC0000294,29,30277,Tier3,637,49,105000,47519,15235,2712,14440,4022,11110,20,2376,0.453,Minimum,1,684,0.135,0,1,4,Everyday User
CC0000295,48,47868,Tier1,737,79,94000,29552,9685,3637,10075,3616,2539,17,1738,0.314,Minimum,0,693,0.128,0,1,4,Everyday User
CC0000296,48,13491,Tier2,613,32,28000,4907,925,1192,1250,568,972,15,327,0.175,Full,1,714,0.005,0,0,1,Everyday User
CC0000297,55,20146,Tier1,768,70,46000,8680,1738,1284,3224,925,1510,20,434,0.189,Full,1,698,0.03,0,0,1,Everyday User
CC0000298,42,39270,Tier2,739,33,66000,39241,9644,3048,4720,4280,11772,16,2453,0.595,Full,0,696,0.041,1,1,0,Everyday User
CC0000299,51,38213,Tier3,691,83,131000,110806,38294,18259,17221,8374,28657,7,15829,0.846,Minimum,1,729,0.017,0,0,3,Premium Shopper
CC0000300,54,45550,Tier3,740,30,136000,38631,8220,7756,5919,5177,11559,17,2272,0.284,Full,0,747,0.158,0,0,4,Everyday User
CC0000301,49,47392,Tier2,686,27,75000,21807,6480,3999,5704,2980,2644,15,1454,0.291,Full,0,732,0.136,0,1,4,Everyday User
CC0000302,54,44496,Tier1,723,26,127000,52126,11122,8665,13785,7758,10796,20,2606,0.41,Full,0,687,0.027,0,1,0,Everyday User
CC0000303,26,40790,Tier2,725,56,72000,20028,2516,2944,4677,776,6008,18,1113,0.278,Minimum,1,696,0.022,0,1,1,Everyday User
CC0000304,40,37551,Tier3,791,63,115000,55388,14194,9475,15247,1877,14595,11,5035,0.482,Partial,0,689,0.086,0,0,0,Everyday User
CC0000305,25,54115,Tier3,744,59,152000,31510,5608,2334,11322,3638,8609,16,1969,0.207,Partial,0,696,0.054,0,1,1,Everyday User
CC0000306,56,9475,Tier2,783,28,25000,20306,5040,3634,3151,2372,6092,11,1846,0.812,Full,1,706,0.002,0,1,0,Everyday User
CC0000307,38,91730,Tier1,737,4,199000,32468,5358,2199,3402,2798,9740,17,1910,0.163,,1,741,0.129,0,1,1,Everyday User
CC0000308,49,9675,Tier1,705,75,28000,20050,3929,2980,7006,846,5289,20,1002,0.716,Partial,1,706,0.01,0,1,0,Everyday User
CC0000309,51,19006,Tier3,746,21,39000,24191,5536,2905,4082,2272,7257,18,1344,0.62,,0,646,0.005,1,0,0,Everyday User
CC0000310,50,31696,Tier2,734,73,49000,15103,2802,2659,4288,725,4531,21,719,0.308,Full,0,677,0.006,1,1,1,Everyday User
CC0000311,27,54370,Tier2,684,12,181000,154523,52267,9036,38689,21700,32831,16,9658,0.854,Minimum,1,667,0.0,0,1,3,Premium Shopper
CC0000312,56,6020,Tier1,611,1,10000,5719,1380,1385,897,356,1700,18,318,0.572,Full,0,657,0.045,1,0,1,Everyday User
CC0000313,62,35708,Tier1,673,53,109000,85920,28956,11122,32512,6256,7074,11,7811,0.788,Partial,0,730,0.115,0,0,3,Premium Shopper
CC0000314,58,58421,Tier3,672,56,131000,45984,6091,8252,18243,2326,11072,16,2874,0.351,Partial,1,710,0.059,0,1,1,Everyday User
CC0000315,45,65954,Tier3,748,12,159000,78966,14692,6562,24475,8662,23690,13,6074,0.497,Full,0,684,0.035,1,0,0,Everyday User
CC0000316,50,23899,Tier2,705,70,48000,29026,6635,5883,4135,2796,8708,12,2419,0.605,,1,660,0.017,0,1,0,Everyday User
CC0000317,52,30318,Tier2,653,54,54000,36754,11788,8887,11981,5024,1838,18,2042,0.681,Full,0,690,0.004,0,1,0,Everyday User
CC0000318,56,25092,Tier3,698,28,40000,11553,2424,1724,3112,1391,2902,14,825,0.289,Full,0,714,0.03,0,1,1,Everyday User
CC0000319,54,28693,Tier1,687,74,44000,38118,10494,5023,4737,2436,11435,16,2382,0.866,Full,0,758,0.066,0,1,0,Everyday User
CC0000320,42,19553,Tier3,645,80,52000,34896,8880,7611,13523,3859,1745,12,2908,0.671,Full,0,681,0.005,0,1,0,Everyday User
CC0000321,53,21300,Tier1,812,56,70000,60338,6136,3133,23855,3374,18101,19,3176,0.862,Partial,0,675,0.026,0,1,0,Everyday User
CC0000322,44,47128,Tier3,696,42,92000,27299,7150,5445,8432,2456,3816,14,1950,0.297,,0,684,0.038,0,1,1,Everyday User
CC0000323,54,39300,Tier2,654,61,65000,35331,8632,6443,13030,3059,4168,11,3212,0.544,Partial,0,716,0.012,0,1,0,Everyday User
CC0000324,24,48774,Tier2,593,24,125000,76081,13693,5674,30180,10106,16427,22,3458,0.609,Full,1,692,0.065,0,1,0,Everyday User
CC0000325,39,41291,Tier2,716,78,103000,20996,4889,4617,3423,860,6299,18,1166,0.204,,0,696,0.01,0,1,1,Everyday User
CC0000326,46,55415,Tier1,746,72,164000,69268,7942,14891,16875,2196,20780,15,4618,0.422,Minimum,0,692,0.025,0,1,0,Everyday User
CC0000327,63,61508,Tier1,664,26,116000,102634,12231,20735,21408,10066,30790,25,4105,0.885,Full,0,746,0.009,0,1,3,Premium Shopper
CC0000328,52,12771,Tier2,719,47,41000,27552,7872,3244,5802,2091,8266,12,2296,0.672,Full,1,729,0.162,0,1,4,Everyday User
CC0000329,24,21751,Tier2,633,22,36000,12401,3871,1794,1753,696,3720,19,653,0.344,,1,661,0.01,0,1,1,Everyday User
CC0000330,61,31608,Tier1,693,48,80000,25492,5859,3029,2855,1071,7648,14,1821,0.319,Minimum,0,719,0.029,0,0,1,Everyday User
CC0000331,45,35825,Tier2,785,40,100000,28397,6907,2021,6636,2548,8519,11,2582,0.284,Partial,1,705,0.011,0,1,1,Everyday User
CC0000332,53,24293,Tier1,693,12,48000,9251,1009,924,3031,369,2775,13,712,0.193,Full,0,690,0.003,0,1,1,Everyday User
CC0000333,43,62769,Tier2,664,64,101000,21946,4018,1969,2758,739,6584,14,1568,0.217,,0,739,0.014,0,0,1,Everyday User
CC0000334,44,119130,Tier3,803,9,200000,106223,36948,8336,30816,8614,21508,20,5311,0.531,Minimum,1,742,0.028,1,1,3,Premium Shopper
CC0000335,23,40607,Tier1,723,37,132000,50515,14101,4656,9948,3464,15154,15,3368,0.383,Partial,0,701,0.005,2,1,1,Everyday User
CC0000336,48,38201,Tier1,674,18,57000,39478,5792,4669,12612,3268,11843,16,2467,0.693,Full,0,690,0.038,0,0,0,Everyday User
CC0000337,63,60456,Tier2,649,40,123000,92358,30733,13882,28452,13801,5490,14,6597,0.751,Full,1,707,0.08,0,1,3,Premium Shopper
CC0000338,23,11855,Tier2,629,35,41000,19995,5548,1049,3223,991,5998,11,1818,0.488,Partial,1,745,0.06,0,0,1,Everyday User
CC0000339,47,36941,Tier2,739,20,83000,56711,16013,6959,8836,5460,17013,14,4051,0.683,Full,0,726,0.005,0,1,0,Everyday User
CC0000340,38,65344,Tier1,763,61,114000,27457,7845,2051,8877,3139,5545,17,1615,0.241,Full,0,715,0.002,0,1,1,Everyday User
CC0000341,61,24689,Tier2,710,12,40000,11919,1443,1567,1196,1185,3576,18,662,0.298,Full,0,676,0.169,1,1,4,Everyday User
CC0000342,54,17397,Tier2,696,61,59000,31193,8390,6094,9830,1646,5233,13,2399,0.529,Full,0,716,0.006,0,1,0,Everyday User
CC0000343,30,32484,Tier1,751,59,106000,45833,7748,9617,15675,4860,7932,12,3819,0.432,Partial,0,732,0.123,0,0,4,Everyday User
CC0000344,64,35017,Tier2,610,44,58000,51088,15591,8166,8075,7560,11695,13,3930,0.881,Partial,1,691,0.222,0,0,4,Everyday User
CC0000345,60,21053,Tier3,715,37,56000,37289,8610,6932,12746,5303,3698,19,1963,0.666,Full,0,690,0.159,0,1,4,Everyday User
CC0000346,50,127733,Tier1,711,39,350000,248432,39199,16007,89276,25909,74530,14,17745,0.71,Minimum,0,634,0.02,0,1,2,Premium Shopper
CC0000347,63,27249,Tier2,739,55,79000,41139,11725,2850,9227,2221,12342,18,2286,0.521,Full,1,703,0.003,0,1,0,Everyday User
CC0000348,47,18175,Tier1,743,30,32000,24803,4301,4658,3058,1777,7441,17,1459,0.775,Minimum,0,667,0.011,0,1,0,Everyday User
CC0000349,56,34332,Tier3,681,67,64000,18488,4904,3072,2031,1766,5546,14,1321,0.289,Partial,0,713,0.043,0,1,1,Everyday User
CC0000350,46,62612,Tier1,839,72,212000,91509,21110,11017,16198,9882,27453,15,6101,0.432,Partial,0,678,0.004,0,1,0,Everyday User
CC0000351,45,36697,Tier1,634,53,102000,64714,14579,14738,25411,2497,7489,15,4314,0.634,Full,0,717,0.08,0,0,0,Everyday User
CC0000352,34,48599,Tier3,676,42,107000,56222,16034,10863,12703,5940,10683,16,3514,0.525,Full,0,716,0.15,0,1,4,Everyday User
CC0000353,28,21528,Tier2,770,28,69000,44004,12556,5108,11769,6420,8151,12,3667,0.638,Partial,0,688,0.047,0,1,0,Everyday User
CC0000354,57,88664,Tier2,665,55,226000,68512,16646,6404,21628,5233,18601,12,5709,0.303,Partial,0,720,0.024,2,0,0,Everyday User
CC0000355,41,50870,Tier3,717,65,88000,14000,1863,2194,2384,1880,4200,13,1077,0.159,Partial,0,664,0.034,0,1,1,Everyday User
CC0000356,22,68092,Tier2,672,81,206000,135337,27388,28049,46105,10999,22796,15,9022,0.657,,0,690,0.02,0,0,3,Premium Shopper
CC0000357,29,45211,Tier2,682,15,144000,84305,28971,15000,12854,4423,23057,14,6022,0.585,Minimum,0,726,0.042,0,1,3,Premium Shopper
CC0000358,37,59571,Tier2,619,81,95000,64411,10045,11390,10978,5435,19323,9,7157,0.678,Minimum,0,679,0.228,0,1,4,Everyday User
CC0000359,35,21508,Tier3,763,12,37000,23259,3733,2867,3773,845,6978,18,1292,0.629,Partial,0,717,0.072,1,1,0,Everyday User
